,Company,MarketValue,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,ForbesWebpage,ProfitsPerAsset,ProfitPerRevenue,CountryCode,Latitude,Longitude
310,Safran,56.724,24.804000000000002,1.514,46.435,311,Industrials,Aerospace & Defense,Europe,France,France,,Philippe Petitcolin,http://www.forbes.com/companies/safran/,0.0326047162700549,0.0610385421706176,FR,48.8566,2.35097
311,Carnival,38.899,19.322,3.0980000000000003,43.93,312,Consumer Discretionary,Hotels & Motels,North America,United States,Florida,Florida,Arnold W. Donald,http://www.forbes.com/companies/carnival/,0.0705212838606875,0.160335369009419,US,38.8895,-77.032
312,SK Holdings,13.134,92.23100000000001,2.0469999999999997,107.059,313,Energy,Oil & Gas Operations,Asia,South Korea,South Korea,,Tae-Won Chey,http://www.forbes.com/companies/sk-holdings/,0.0191202981533547,0.0221942730752133,KR,37.5323,126.957
313,State Street,26.491,12.488,2.5980000000000003,244.62599999999998,314,Financials,Investment Services,North America,United States,Massachusetts,Massachusetts,Ronald O'Hanley,http://www.forbes.com/companies/state-street/,0.0106202938363052,0.208039718129404,US,38.8895,-77.032
314,Orix,18.307000000000002,22.250999999999998,2.653,110.484,315,Financials,Consumer Financial Services,Asia,Japan,Japan,,Makoto Inoue,http://www.forbes.com/companies/orix/,0.0240125267006987,0.119230596377691,JP,35.67,139.77
315,Celgene,65.862,15.29,4.046,35.48,316,Health Care,Biotechs,North America,United States,New Jersey,New Jersey,Mark J. Alles,http://www.forbes.com/companies/celgene/,0.11403607666290899,0.264617396991498,US,38.8895,-77.032
316,American Electric,40.948,16.167,1.9240000000000002,71.554,317,Utilities,Electric Utilities,North America,United States,Ohio,Ohio,Nicholas Akins,http://www.forbes.com/companies/american-electric/,0.0268887832965313,0.11900785550813402,US,38.8895,-77.032
317,PayPal,125.846,15.481,2.057,43.332,318,Financials,Consumer Financial Services,North America,United States,California,California,Daniel Schulman,http://www.forbes.com/companies/paypal/,0.0474706914058894,0.132872553452619,US,38.8895,-77.032
318,EOG Resources,60.251000000000005,17.266,3.4189999999999996,33.934,319,Energy,Oil & Gas Operations,North America,United States,Texas,Texas,William Thomas,http://www.forbes.com/companies/eog-resources/,0.100754405610892,0.19801922854164303,US,38.8895,-77.032
319,Greenland Holdings Group,14.119000000000002,50.907,1.7380000000000002,138.285,320,Financials,Real Estate,Asia,China,China,,Jian Huang,http://www.forbes.com/companies/greenland-holdings-group/,0.0125682467368117,0.034140687921111,CN,40.0495,116.286
320,LafargeHolcim,31.256999999999998,28.065,1.535,60.555,321,Materials,Construction Materials,Europe,Switzerland,Switzerland,,Jan Jenisch,http://www.forbes.com/companies/holcim/,0.0253488564115267,0.0546944592909318,CH,46.948,7.44821
321,Henkel,43.056999999999995,23.476,2.7260000000000004,34.253,322,Consumer Staples,Household/Personal Care,Europe,Germany,Germany,,Hans van Bylen,http://www.forbes.com/companies/henkel/,0.0795842699909497,0.11611858919747801,DE,52.5235,13.4115
322,Posco,18.998,59.043,1.52,70.127,323,Materials,Iron & Steel,Asia,South Korea,South Korea,,In-Hwa Chang,http://www.forbes.com/companies/posco/,0.0216749611419282,0.0257439493250682,KR,37.5323,126.957
323,Natixis,18.583,17.476,1.746,566.4259999999999,324,Financials,Major Banks,Europe,France,France,,François Riahi,http://www.forbes.com/companies/natixis/,0.00308248562036347,0.0999084458686198,FR,48.8566,2.35097
324,Mitsubishi Electric,29.093000000000004,41.472,2.151,37.762,325,Industrials,Electrical Equipment,Asia,Japan,Japan,,Takeshi Sugiyama,http://www.forbes.com/companies/mitsubishi-electric/,0.0569620253164557,0.0518663194444444,JP,35.67,139.77
325,Bridgestone,29.808000000000003,33.05,2.641,35.216,326,Consumer Discretionary,Auto & Truck Parts,Asia,Japan,Japan,,Masaaki Tsuya,http://www.forbes.com/companies/bridgestone/,0.0749943207632894,0.0799092284417549,JP,35.67,139.77
326,Archer Daniels Midland,23.949,64.3,1.81,40.833,327,Consumer Staples,Food Processing,North America,United States,Illinois,Illinois,Juan R. Luciano,http://www.forbes.com/companies/archer-daniels-midland/,0.0443268924644283,0.028149300155520997,US,38.8895,-77.032
327,Sun Hung Kai Properties,49.302,8.762,4.77,92.714,328,Financials,Real Estate,Asia,Hong Kong,Hong Kong,,Ping Kwok,http://www.forbes.com/companies/sun-hung-kai-properties/,0.0514485406734689,0.544396256562429,HK,22.3964,114.109
328,Toshiba,17.326,34.356,7.765,39.381,329,Information Technology,Electronics,Asia,Japan,Japan,,Nobuaki Kurumatani,http://www.forbes.com/companies/toshiba/,0.197176303293466,0.226015834206543,JP,35.67,139.77
329,Surgutneftegas,14.004000000000001,22.635,8.385,74.135,330,Energy,Oil & Gas Operations,Asia,Russia,Russia,,Vladimir Bogdanov,http://www.forbes.com/companies/surgutneftegas/,0.11310447157213198,0.37044400265076205,RU,55.7558,37.6176
330,Poste Italiane,13.98,35.059,1.65,238.785,331,Financials,Life & Health Insurance,Europe,Italy,Italy,,Matteo del Fante,http://www.forbes.com/companies/poste-italiane/,0.0069099817827753,0.0470635214923415,IT,41.8955,12.4823
331,HDFC,49.745,10.725,2.519,86.275,332,Financials,Consumer Financial Services,Asia,India,India,,Kaizad Hazari,http://www.forbes.com/companies/hdfc/,0.0291973341060562,0.23487179487179502,IN,28.6353,77.225
332,First Abu Dhabi Bank,47.831,8.127,3.135,202.585,333,Financials,Regional Banks,Asia,United Arab Emirates,United Arab Emirates,,Abdulhamid Saeed,http://www.forbes.com/companies/first-abu-dhabi-bank/,0.0154749858084261,0.38575119970468796,AE,24.4764,54.3705
333,Mastercard,247.132,14.95,5.859,24.86,334,Financials,Consumer Financial Services,North America,United States,New York,New York,Ajay Banga,http://www.forbes.com/companies/mastercard/,0.23567980691874502,0.39190635451504996,US,38.8895,-77.032
334,Kinder Morgan,43.891000000000005,14.244000000000002,1.632,76.292,335,Energy,Oil Services & Equipment,North America,United States,Texas,Texas,Steven Kean,http://www.forbes.com/companies/kinder-morgan/,0.0213914958318041,0.11457455770850901,US,38.8895,-77.032
335,New China Life Insurance,25.642,23.381999999999998,1.222,106.542,336,Financials,Life & Health Insurance,Asia,China,China,,Feng Wan,http://www.forbes.com/companies/new-china-life-insurance/,0.0114696551594676,0.0522624240869045,CN,40.0495,116.286
336,DNB,31.588,9.185,2.865,304.291,337,Financials,Major Banks,Europe,Norway,Norway,,Rune Bjerke,http://www.forbes.com/companies/dnb/,0.00941532940507606,0.311921611322809,NO,59.9138,10.7387
337,SunTrust Banks,28.142,10.397,2.775,215.543,338,Financials,Regional Banks,North America,United States,Georgia,Georgia,Bill Jr.,http://www.forbes.com/companies/suntrust-banks/,0.0128744612443921,0.26690391459074697,US,38.8895,-77.032
338,Danske Bank,16.592,15.446,2.201,548.1759999999999,339,Financials,Major Banks,Europe,Denmark,Denmark,,Jesper Nielsen,http://www.forbes.com/companies/danske-bank/,0.00401513382563264,0.142496439207562,DK,55.6763,12.5681
339,Discover Financial Services,25.169,12.847000000000001,2.72,109.95700000000001,339,Financials,Consumer Financial Services,North America,United States,Illinois,Illinois,Roger C. Hochschild,http://www.forbes.com/companies/discover-financial-services/,0.0247369426230254,0.21172258114735,US,38.8895,-77.032
340,BCE,40.86,18.105999999999998,2.26,41.806999999999995,341,Telecommunication Services,Telecommunications services,North America,Canada,Canada,,George Cope,http://www.forbes.com/companies/bce/,0.0540579328820532,0.12482050149121801,CA,45.4215,-75.6919
341,Canadian Natural Resources,37.635,16.223,1.999,53.931999999999995,342,Energy,Oil & Gas Operations,North America,Canada,Canada,,Murray Edwards,http://www.forbes.com/companies/canadian-natural-resources/,0.0370651932062597,0.123220119583308,CA,45.4215,-75.6919
342,CaixaBank,19.87,12.392000000000001,2.342,441.967,343,Financials,Regional Banks,Europe,Spain,Spain,,Gonzalo Gortázar Rotaeche,http://www.forbes.com/companies/caixabank/,0.00529903816348279,0.18899289864428698,ES,40.4167,-3.70327
343,CSX,63.9,12.387,3.448,38.154,344,Industrials,Railroads,North America,United States,Florida,Florida,James Foote,http://www.forbes.com/companies/csx/,0.0903706033443413,0.278356341325583,US,38.8895,-77.032
344,Longfor Group Holdings,21.31,17.281,2.428,73.828,345,Financials,Real Estate,Asia,China,China,,Ming Shao,http://www.forbes.com/companies/longfor-group-holdings/,0.0328872514493146,0.140501128406921,CN,40.0495,116.286
345,TransCanada,43.248999999999995,10.257,2.8560000000000003,72.426,346,Energy,Oil Services & Equipment,North America,Canada,Canada,,Russell Girling,http://www.forbes.com/companies/transcanada/,0.0394333526634082,0.278443989470605,CA,45.4215,-75.6919
346,Bank Of Shanghai,20.683000000000003,11.812999999999999,2.2680000000000002,284.616,347,Financials,Regional Banks,Asia,China,China,,Youlian Hu,http://www.forbes.com/companies/bank-of-shanghai/,0.00796863141917531,0.19199187335985798,CN,40.0495,116.286
347,Macquarie Group,30.808000000000003,11.26,1.9069999999999998,148.76,348,Financials,Investment Services,Australia,Australia,Australia,,Shemara Wikramanayake,http://www.forbes.com/companies/macquarie-group/,0.012819306265125,0.169360568383659,AU,-35.282,149.129
348,Fubon Financial,14.933,21.916999999999998,1.5830000000000002,250.56099999999998,349,Financials,Investment Services,Asia,Taiwan,Taiwan,,Yue Han,http://www.forbes.com/companies/fubon-financial/,0.00631782280562418,0.07222703837203999,TW,23.6978,120.9605
349,Marubeni,12.29,67.84100000000001,2.373,63.757,350,Industrials,Trading Companies,Asia,Japan,Japan,,Teruo Asada,http://www.forbes.com/companies/marubeni/,0.0372194425710118,0.0349788475995342,JP,35.67,139.77
350,Starbucks,94.588,25.276999999999997,3.029,19.980999999999998,351,Consumer Discretionary,Restaurants,North America,United States,Washington,Washington,Kevin Johnson,http://www.forbes.com/companies/starbucks/,0.151594014313598,0.119832258574989,US,38.8895,-77.032
351,Fannie Mae,3.127,119.10600000000001,15.959000000000001,3418.3179999999998,352,Financials,Investment Services,North America,United States,District of Columbia,District of Columbia,Hugh Frater,http://www.forbes.com/companies/fannie-mae/,0.0046686703811640706,0.133989891357278,US,38.8895,-77.032
352,Samsung Life Insurance,13.425,26.868000000000002,1.5119999999999998,259.313,353,Financials,Life & Health Insurance,Asia,South Korea,South Korea,,Sung-Chul Hyun,http://www.forbes.com/companies/samsung-life-insurance/,0.00583079136024804,0.0562751228226887,KR,37.5323,126.957
353,Tyson Foods,26.329,40.006,1.944,32.335,354,Consumer Staples,Food Processing,North America,United States,Arkansas,Arkansas,Noel White,http://www.forbes.com/companies/tyson-foods/,0.0601206123395701,0.048592711093336,US,38.8895,-77.032
354,Becton Dickinson,61.317,17.062,1.046,52.931999999999995,355,Health Care,Medical Equipment & Supplies,North America,United States,New Jersey,New Jersey,Vincent A. Forlenza,http://www.forbes.com/companies/becton-dickinson/,0.0197612030529736,0.0613058258117454,US,38.8895,-77.032
355,Automatic Data Processing,70.764,13.841,1.815,38.806,356,Consumer Discretionary,Business & Personal Services,North America,United States,New Jersey,New Jersey,Carlos Rodriguez,http://www.forbes.com/companies/automatic-data-processing/,0.0467711178683709,0.131132143631241,US,38.8895,-77.032
356,Humana,32.647,56.912,1.683,25.658,357,Health Care,Managed Health Care,North America,United States,Kentucky,Kentucky,Bruce D. Broussard,http://www.forbes.com/companies/humana/,0.0655935770519916,0.029571970761877998,US,38.8895,-77.032
357,Standard Chartered,28.939,23.975,0.635,688.762,357,Financials,Major Banks,Europe,United Kingdom,United Kingdom,,Bill Winters,http://www.forbes.com/companies/standard-chartered/,0.0009219440096869461,0.0264859228362878,GB,51.5002,-0.126236
358,Imperial Brands,31.005,20.698,1.839,40.227,359,Consumer Staples,Tobacco,Europe,United Kingdom,United Kingdom,,Alison Cooper,http://www.forbes.com/companies/imperial-brands/,0.0457155641733164,0.0888491641704512,GB,51.5002,-0.126236
359,Richemont,42.378,14.485999999999999,2.969,33.433,360,Consumer Discretionary,Specialty Stores,Europe,Switzerland,Switzerland,,Jérôme Lambert,http://www.forbes.com/companies/richemont/,0.0888044746208836,0.20495650973353602,CH,46.948,7.44821
360,Eaton,36.148,21.609,2.145,31.092,361,Industrials,Other Industrial Equipment,Europe,Ireland,Ireland,,Craig Arnold,http://www.forbes.com/companies/eaton/,0.0689888074102663,0.09926419547410802,IE,53.3441,-6.26749
361,Kering,72.468,16.122,2.991,24.426,362,Consumer Discretionary,Apparel/Accessories,Europe,France,France,,François-Henri Pinault,http://www.forbes.com/companies/kering/,0.122451486121346,0.18552288797915897,FR,48.8566,2.35097
362,Bank Rakyat Indonesia (BRI),38.823,9.37,2.272,90.18799999999999,363,Financials,Regional Banks,Asia,Indonesia,Indonesia,,- Suprajarto,http://www.forbes.com/companies/bank-rakyat-indonesia/,0.025191821528363,0.24247598719317,ID,-6.19752,106.83
363,Couche Tard,33.683,59.67100000000001,1.954,22.247,364,Consumer Staples,Food Retail,North America,Canada,Canada,,Brian Hannasch,http://www.forbes.com/companies/couche-tard/,0.0878320672450218,0.0327462251344874,CA,45.4215,-75.6919
364,Saudi Telecom,59.733000000000004,13.882,2.877,29.903000000000002,364,Telecommunication Services,Telecommunications services,Asia,Saudi Arabia,Saudi Arabia,,Nasser A. Al-Nasser,http://www.forbes.com/companies/saudi-telecom/,0.0962110825000836,0.20724679441002697,SA,24.6748,46.6977
365,Stryker,67.256,13.600999999999999,3.553,27.229,366,Health Care,Medical Equipment & Supplies,North America,United States,Michigan,Michigan,Kevin A. Lobo,http://www.forbes.com/companies/stryker/,0.130485879026038,0.26123079185354003,US,38.8895,-77.032
366,Freddie Mac,1.671,70.671,9.235,2063.06,367,Financials,Investment Services,North America,United States,Virginia,Virginia,Donald Layton,http://www.forbes.com/companies/freddie-mac/,0.004476360357914939,0.13067594911632802,US,38.8895,-77.032
367,Daiwa House Industry,17.769000000000002,36.686,2.221,38.978,368,Industrials,Construction Services,Asia,Japan,Japan,,Takeo Higuchi,http://www.forbes.com/companies/daiwa-house-industry/,0.056980860998512003,0.0605408057569645,JP,35.67,139.77
368,Heineken,28.319000000000003,26.51,1.1340000000000001,49.843999999999994,368,Consumer Staples,Beverages,Europe,Netherlands,Netherlands,,Jean-François van Boxmeer,http://www.forbes.com/companies/heineken/,0.0227509830671696,0.0427763108261034,NL,52.3738,4.89095
369,Booking Holdings,83.01799999999999,14.527000000000001,3.998,22.686999999999998,370,Consumer Discretionary,Business & Personal Services,North America,United States,Virginia,Virginia,Glenn D. Fogel,http://www.forbes.com/companies/booking/,0.176224269405386,0.27521167481241804,US,38.8895,-77.032
370,NN Group,14.16,22.433000000000003,1.285,255.192,370,Financials,Life & Health Insurance,Europe,Netherlands,Netherlands,,Eilard Friese,http://www.forbes.com/companies/nn-group/,0.0050354243079720395,0.0572816832345206,NL,52.3738,4.89095
371,Ameriprise Financial,19.399,12.592,2.0980000000000003,137.216,372,Financials,Investment Services,North America,United States,Minnesota,Minnesota,James Cracchiolo,http://www.forbes.com/companies/ameriprise-financial/,0.0152897621268657,0.166613722998729,US,38.8895,-77.032
372,American Airlines Group,15.434000000000001,44.541000000000004,1.412,60.58,373,Industrials,Airline,North America,United States,Texas,Texas,Dough Parker,http://www.forbes.com/companies/american-airlines-group/,0.0233080224496534,0.0317011292966031,US,38.8895,-77.032
373,Tata Consultancy Services,116.09700000000001,20.94,4.5,16.592,374,Information Technology,Computer Services,Asia,India,India,,Rajesh Gopinathan,http://www.forbes.com/companies/tata-consultancy-services/,0.271215043394407,0.21489971346704898,IN,28.6353,77.225
374,Mitsui Fudosan,22.685,17.145,1.685,60.36,375,Financials,Real Estate,Asia,Japan,Japan,,Hiromichi Iwasa,http://www.forbes.com/companies/mitsui-fudosan/,0.0279158383035123,0.0982793817439487,JP,35.67,139.77
375,Novo Nordisk,116.33,17.701,6.114,16.968,376,Health Care,Pharmaceuticals,Europe,Denmark,Denmark,,Lars Jørgensen,http://www.forbes.com/companies/novo-nordisk/,0.36032531824611,0.34540421445116104,DK,55.6763,12.5681
376,Takeda Pharmaceutical,56.556999999999995,16.125999999999998,1.0,52.565,377,Health Care,Pharmaceuticals,Asia,Japan,Japan,,Christophe Weber,http://www.forbes.com/companies/takeda-pharmaceutical/,0.0190240654427851,0.06201165819174,JP,35.67,139.77
377,Maybank,24.006999999999998,9.972999999999999,2.011,195.27900000000002,378,Financials,Regional Banks,Asia,Malaysia,Malaysia,,Abdul bin Alias,http://www.forbes.com/companies/maybank/,0.0102980863277669,0.20164443998796802,MY,3.12433,101.684
378,China Merchants Shekou Industrial Zone Holdings,26.819000000000003,12.083,2.2769999999999997,61.643,379,Financials,Real Estate,Asia,China,China,,Yong Xu,http://www.forbes.com/companies/china-merchants-shekou-industrial-zone-holdings/,0.0369385007218987,0.18844657783663002,CN,40.0495,116.286
379,Norfolk Southern,52.979,11.458,2.66,36.614000000000004,380,Industrials,Railroads,North America,United States,Virginia,Virginia,James Squires,http://www.forbes.com/companies/norfolk-southern/,0.0726498060851041,0.232152208064235,US,38.8895,-77.032
380,Power Construction Corporation of China,13.782,41.824,1.182,98.51899999999999,381,Industrials,Construction Services,Asia,China,China,,Hong Sun,http://www.forbes.com/companies/power-construction-corporation-of-china/,0.0119976857255961,0.028261285386381,CN,40.0495,116.286
381,Michelin Group,23.75,25.988000000000003,1.964,33.663000000000004,382,Consumer Discretionary,Auto & Truck Parts,Europe,France,France,,Jean-Dominique Senard,http://www.forbes.com/companies/michelin-group/,0.0583429878501619,0.0755733415422503,FR,48.8566,2.35097
382,EssilorLuxottica,52.858999999999995,12.74,1.2819999999999998,52.891999999999996,383,Health Care,Medical Equipment & Supplies,Europe,France,France,,Leonardo Vecchio,http://www.forbes.com/companies/essilorluxottica/,0.0242380700294941,0.100627943485086,FR,48.8566,2.35097
383,Etisalat,39.35,14.263,2.391,34.097,384,Telecommunication Services,Telecommunications services,Asia,United Arab Emirates,United Arab Emirates,,Saleh Al-Abdooli,http://www.forbes.com/companies/etisalat/,0.0701234712731325,0.16763654210194198,AE,24.4764,54.3705
384,CRH,28.25,31.619,1.131,40.208,385,Materials,Construction Materials,Europe,Ireland,Ireland,,Albert Manifold,http://www.forbes.com/companies/crh/,0.0281287306008754,0.035769632183181,IE,53.3441,-6.26749
385,Lincoln National,13.536,16.197,1.641,299.336,386,Financials,Life & Health Insurance,North America,United States,North Carolina,North Carolina,Dennis Glass,http://www.forbes.com/companies/lincoln-national/,0.00548213378945399,0.10131505834413801,US,38.8895,-77.032
386,Transneft,19.267,15.599,3.571,45.98,386,Energy,Oil Services & Equipment,Asia,Russia,Russia,,Nikolay Tokarev,http://www.forbes.com/companies/transneft/,0.0776642018268813,0.228924931085326,RU,55.7558,37.6176
387,Canadian National Railway,67.891,11.049000000000001,3.339,30.518,388,Industrials,Railroads,North America,Canada,Canada,,Jean-Jacques Ruest,http://www.forbes.com/companies/canadian-national-railway/,0.109410839504555,0.302199294053761,CA,45.4215,-75.6919
388,General Electric,81.435,121.615,-22.366999999999997,317.688,389,Industrials,Conglomerates,North America,United States,Massachusetts,Massachusetts,Lawrence Culp,http://www.forbes.com/companies/general-electric/,-0.0704055551358566,-0.183916457673807,US,38.8895,-77.032
389,Hyundai Mobis,19.407,31.939,1.716,38.601,390,Consumer Discretionary,Auto & Truck Parts,Asia,South Korea,South Korea,,Mong-Koo Chung,http://www.forbes.com/companies/hyundai-mobis/,0.0444548068702883,0.0537274178903535,KR,37.5323,126.957
390,Erste Group Bank,17.022000000000002,11.479000000000001,2.025,271.51599999999996,391,Financials,Major Banks,Europe,Austria,Austria,,Andreas Treichl,http://www.forbes.com/companies/erste-group-bank/,0.00745812401479102,0.176409094868891,AT,48.2201,16.3798
391,Swiss Life Holding,15.856,19.676,1.099,216.273,392,Financials,Life & Health Insurance,Europe,Switzerland,Switzerland,,Patrick Frost,http://www.forbes.com/companies/swiss-life-holding/,0.005081540460436579,0.0558548485464525,CH,46.948,7.44821
392,ASML Holding,85.551,12.911,2.9789999999999996,24.779,393,Information Technology,Semiconductors,Europe,Netherlands,Netherlands,,Peter Wennink,http://www.forbes.com/companies/asml-holding/,0.12022276928043901,0.230733483076446,NL,52.3738,4.89095
393,Komatsu,23.746,24.573,2.042,31.986,394,Industrials,Heavy Equipment,Asia,Japan,Japan,,Hiroyuki Ogawa,http://www.forbes.com/companies/komatsu/,0.0638404301882073,0.0830993366703292,JP,35.67,139.77
394,Suzuki Motor,21.320999999999998,35.051,2.102,29.363000000000003,394,Consumer Discretionary,Auto & Truck Manufacturers,Asia,Japan,Japan,,Toshihiro Suzuki,http://www.forbes.com/companies/suzuki-motor/,0.0715866907332357,0.0599697583521155,JP,35.67,139.77
395,TJX Cos,68.21300000000001,38.973,3.06,14.325999999999999,394,Consumer Discretionary,Apparel/Footwear Retail,North America,United States,Massachusetts,Massachusetts,Ernie Herrman,http://www.forbes.com/companies/tjx-cos/,0.213597654613989,0.0785158956200446,US,38.8895,-77.032
396,Power Corp of Canada,11.364,39.951,1.033,326.678,397,Financials,Life & Health Insurance,North America,Canada,Canada,,André Desmarais,http://www.forbes.com/companies/power-corp-of-canada/,0.0031621351912280602,0.0258566744261721,CA,45.4215,-75.6919
397,Southwest Airlines,28.524,21.965,2.465,27.303,398,Industrials,Airline,North America,United States,Texas,Texas,Gary C. Kelly,http://www.forbes.com/companies/southwest-airlines/,0.0902831190711643,0.112223992715684,US,38.8895,-77.032
398,Telstra,28.971999999999998,18.665,2.309,30.781,398,Telecommunication Services,Telecommunications services,Australia,Australia,Australia,,Andrew Penn,http://www.forbes.com/companies/telstra/,0.0750138072187388,0.12370747388159697,AU,-35.282,149.129
399,ICICI Bank,37.641,18.743,0.617,168.66,400,Financials,Regional Banks,Asia,India,India,,Sandeep Bakhshi,http://www.forbes.com/companies/icici-bank/,0.00365824736155579,0.0329189564103932,IN,28.6353,77.225
400,Freeport-McMoRan,20.287,18.967,2.262,42.216,401,Materials,Diversified Metals & Mining,North America,United States,Arizona,Arizona,Richard C. Adkerson,http://www.forbes.com/companies/freeport-mcmoran/,0.0535815804434338,0.11925976696367402,US,38.8895,-77.032
401,Texas Instruments,108.42,15.784,5.537000000000001,17.137,402,Information Technology,Semiconductors,North America,United States,Texas,Texas,Richard K. Templeton,http://www.forbes.com/companies/texas-instruments/,0.32310205987045604,0.350798276735935,US,38.8895,-77.032
402,Sompo,14.21,31.462,1.0959999999999999,109.1,403,Financials,Property & Casualty Insurance,Asia,Japan,Japan,,Kengo Sakurada,http://www.forbes.com/companies/sompo/,0.0100458295142071,0.034835674782277004,JP,35.67,139.77
403,Principal Financial Group,15.36,14.254000000000001,1.547,243.03599999999997,404,Financials,Life & Health Insurance,North America,United States,Iowa,Iowa,Dan Houston,http://www.forbes.com/companies/principal-financial-group/,0.00636531213482776,0.108530938683878,US,38.8895,-77.032
404,OMV Group,18.173,27.052,1.6980000000000002,44.111000000000004,405,Energy,Oil & Gas Operations,Europe,Austria,Austria,,Rainer Seele,http://www.forbes.com/companies/omv-group/,0.03849379973249299,0.062768002365814,AT,48.2201,16.3798
405,Shin-Etsu Chemical,40.058,14.370999999999999,3.034,27.798000000000002,406,Materials,Diversified Chemicals,Asia,Japan,Japan,,Chihiro Kanagawa,http://www.forbes.com/companies/shin-etsu-chemical/,0.109144542772861,0.211119615893118,JP,35.67,139.77
406,Anhui Conch Cement,33.605,18.985,4.489,21.781999999999996,407,Materials,Construction Materials,Asia,China,China,,Bin Wu,http://www.forbes.com/companies/anhui-conch-cement/,0.20608759526214301,0.23644982881222,CN,40.0495,116.286
407,Hartford Financial Services,18.375999999999998,18.750999999999998,1.605,62.556000000000004,408,Financials,Diversified Insurance,North America,United States,Connecticut,Connecticut,Christopher Swift,http://www.forbes.com/companies/hartford-financial-services/,0.0256570113178592,0.0855954349101381,US,38.8895,-77.032
408,SingTel,37.833,12.863,2.299,35.745,409,Telecommunication Services,Telecommunications services,Asia,Singapore,Singapore,,Sock Chua,http://www.forbes.com/companies/singtel/,0.0643166876486222,0.178729689807976,SG,1.28941,103.85
409,CVS Health,68.335,194.09400000000002,-0.598,198.21,410,Consumer Staples,Drug Retail,North America,United States,Rhode Island,Rhode Island,Larry Merlo,http://www.forbes.com/companies/cvs-health/,-0.00301700216941628,-0.00308098138015601,US,38.8895,-77.032
410,Marriott International,45.255,20.758000000000003,1.9069999999999998,23.695999999999998,411,Consumer Discretionary,Hotels & Motels,North America,United States,Maryland,Maryland,Arne M. Sorenson,http://www.forbes.com/companies/marriott-international/,0.0804777177582714,0.0918681953945467,US,38.8895,-77.032
411,AmerisourceBergen,15.293,172.86599999999999,1.19,39.268,412,Health Care,Pharmaceuticals,North America,United States,Pennsylvania,Pennsylvania,Steven Collis,http://www.forbes.com/companies/amerisourcebergen/,0.030304573698686003,0.00688394478960582,US,38.8895,-77.032
412,Deutsche Lufthansa,12.07,42.287,2.552,44.358999999999995,413,Industrials,Airline,Europe,Germany,Germany,,Carsten Spohr,http://www.forbes.com/companies/deutsche-lufthansa/,0.0575306025834667,0.0603495163998392,DE,52.5235,13.4115
413,Tokyo Electric Power,8.922,56.117,1.7469999999999999,113.891,414,Utilities,Electric Utilities,Asia,Japan,Japan,,Takashi Kawamura,http://www.forbes.com/companies/tokyo-electric-power/,0.0153392278582153,0.0311313862109521,JP,35.67,139.77
414,Standard Bank Group,22.891,9.005,2.127,147.86,415,Financials,Regional Banks,Africa,South Africa,South Africa,,Lungisa Fuzile,http://www.forbes.com/companies/standard-bank-group/,0.014385229270931998,0.23620210993892302,ZA,-25.746,28.1871
415,Fosun International,13.897,16.428,2.031,93.054,416,Materials,Iron & Steel,Asia,China,China,,Qun Wang,http://www.forbes.com/companies/fosun-international/,0.0218260364949384,0.12363038714390101,CN,40.0495,116.286
416,SEB AB,21.228,8.024,2.659,289.596,416,Financials,Major Banks,Europe,Sweden,Sweden,,Johan Torgeby,http://www.forbes.com/companies/seb-ab/,0.00918175665409743,0.33138085742771695,SE,59.3327,18.0645
417,Naspers,111.321,6.891,13.534,35.764,418,Consumer Discretionary,Broadcasting & Cable,Africa,South Africa,South Africa,,Robert van Dijk,http://www.forbes.com/companies/naspers/,0.37842523207694895,1.9640110288782502,ZA,-25.746,28.1871
418,Kweichow Moutai,177.142,9.961,5.32,23.281999999999996,419,Consumer Staples,Beverages,Asia,China,China,,Bao Li,http://www.forbes.com/companies/kweichow-moutai/,0.22850270595309696,0.534082923401265,CN,40.0495,116.286
419,National Commercial Bank,47.272,6.255,2.844,120.86200000000001,420,Financials,Regional Banks,Asia,Saudi Arabia,Saudi Arabia,,Faisal Al-Sakkaf,http://www.forbes.com/companies/national-commercial-bank/,0.0235309692045473,0.454676258992806,SA,24.6748,46.6977
420,Bank Of Jiangsu,12.776,13.692,1.98,281.856,421,Financials,Regional Banks,Asia,China,China,,Ming Ji,http://www.forbes.com/companies/bank-of-jiangsu/,0.00702486376021798,0.144609991235758,CN,40.0495,116.286
421,Biogen,44.533,12.052999999999999,4.431,25.289,422,Health Care,Biotechs,North America,United States,Massachusetts,Massachusetts,Michel Vounatsos,http://www.forbes.com/companies/biogen-idec/,0.1752145201471,0.3676263170994771,US,38.8895,-77.032
422,Suning.com,19.19,36.884,2.0140000000000002,29.053,423,Consumer Discretionary,Specialty Stores,Asia,China,China,,Xiao Wang,http://www.forbes.com/companies/suning/,0.0693215846900492,0.0546036221667932,CN,40.0495,116.286
423,Bouygues,14.607000000000001,41.946000000000005,1.547,43.09,424,Industrials,Construction Services,Europe,France,France,,Martin Bouygues,http://www.forbes.com/companies/bouygues/,0.0359016012996055,0.0368807514423306,FR,48.8566,2.35097
424,Wilmar International,16.985,44.674,1.129,45.68,425,Consumer Staples,Food Processing,Asia,Singapore,Singapore,,Khoon Kuok,http://www.forbes.com/companies/wilmar-international/,0.024715411558669,0.0252719702735372,SG,1.28941,103.85
